1061ea70-4f51-43f8-b1cf-841f91f16dff, 0, 92, 46, 
35e3b4cc-fa8e-48c9-947b-59acc2e679ba, 15, 113, 56, 
f77450a7-3dd2-4653-b20a-33c30d0774bf, 17, 97, 48, 
d6618379-6433-4264-aaa8-1a3d16c06ffa, 40, 115, 57, 
20b2b704-c6c0-41b1-829e-3e3558c3ac96, 68, 85, 42, 
62b1a4a9-7f8f-40ad-aac3-7e0ec7df43e6, 101, 81, 40, 
c413a963-37bb-4fbd-92de-073e3ba3dc9b, 117, 96, 48, 
ff3a11b4-6508-4dcd-a0cc-136560e017e5, 159, 91, 45, 
3a2baed7-dc4a-4eb1-93af-0d369239ff65, 163, 82, 41, 
b91f351d-6983-4274-8496-60130869f6f7, 201, 98, 49, 
c032d26c-a22e-4ba6-9cf9-2172cf18154b, 210, 89, 44, 
78621738-62a9-4aff-9761-614839841752, 247, 91, 45, 
87d237ee-119a-4d73-bd9a-25d0e33cff49, 286, 112, 56, 
b43b9edd-fdbf-435a-9f28-57d20e743f85, 286, 93, 46, 
678c954a-c0fa-41d8-be3d-6c40f7d97cb8, 315, 89, 44, 
5751c449-fd32-40ee-a3a0-fd66723496ac, 360, 85, 42, 
b0e98c3f-1a29-48cb-8c02-04028233a8bd, 390, 81, 40, 
438223ad-7c92-4fd5-b15d-8a848c0f5006, 420, 109, 54, 
ec3808fe-d4aa-4233-97ae-9676d78092d9, 436, 80, 40, 
a247b7e9-a288-43d4-9448-f9dd240be78e, 462, 88, 44, 
e6090258-9b25-4deb-bb60-91bb035bc5f1, 504, 95, 47, 
49571427-f685-4a64-a47f-8f693de3fc73, 517, 111, 55, 
1fe14ef5-118d-4592-9677-42b407bc2124, 543, 107, 53, 
b8c326b5-e0e5-4f3c-a618-6058fb57afec, 592, 80, 40, 
04b623e0-0ee5-4859-b3d2-37273a33ecd3, 621, 93, 46, 
c77bae77-9ff1-4f24-b983-78c43f8610da, 639, 88, 44, 
5d6146b9-5dcd-41f3-b0a6-a3a6a4b11b0a, 658, 114, 57, 
dfff6c3c-d277-4c54-8dc3-9054bbeb49e9, 662, 90, 45, 
56c12371-13d6-42e8-ae6f-44cc8fe30e41, 677, 108, 54, 
5ca0a184-252f-4536-84a4-f3924ad5f0f9, 710, 113, 56, 
b3f79be6-4893-424c-8974-7fa589133a4e, 738, 85, 42, 
e3b2ef43-9e38-4342-a09c-30975eee01bc, 745, 113, 56, 
bb293231-cf81-4b28-877c-1f21dc0630aa, 752, 104, 52, 
479ba92e-e4ce-4340-a415-a85abeb12045, 800, 100, 50, 
c65b65b4-dfd5-4ea3-abca-80d44d7a84b1, 841, 83, 41, 
735ce743-e166-4c76-9061-18e87f6cce97, 845, 99, 49, 
0709f930-72db-4a08-a443-e11022b631dd, 891, 101, 50, 
397905e0-3a6e-4c65-ae26-fe6652191f3f, 927, 105, 52, 
61d80bb5-996b-4393-8965-db1f889d3460, 975, 96, 48, 
60d08e30-4640-4314-a84e-8fa48dd30c4f, 1024, 113, 56, 
0fd9e13a-e35e-47ac-a7c0-8acdbb3d5399, 1064, 81, 40, 
da194b48-315a-49bd-92af-38e327e6e89e, 1109, 85, 42, 
9ef54c09-f00f-4b28-987f-97210ab1f289, 1146, 87, 43, 
8104a121-1566-4128-b5df-9b091d7aa61d, 1175, 112, 56, 
f6b394cc-4cf0-4983-8d9e-0dd66c4b0d77, 1202, 80, 40, 
5e175f3f-8da9-41a0-8a7d-8bb07dca30ac, 1220, 97, 48, 
13daf0bf-7fd6-4a0c-afd6-4e2718f868d8, 1261, 113, 56, 
26b7a62e-73ed-4984-b516-81468ebafc7f, 1297, 85, 42, 
ca952d62-5c4f-4358-a77a-69c56df9244c, 1344, 114, 57, 
d53a7c13-a091-4dbf-85af-888683c4f5bb, 1362, 113, 56, 
c998c6bd-f7e2-44fb-89e5-db20acb9dd7f, 1383, 87, 43, 
62bb4e3b-a57f-47f7-a9c9-5963d2ade022, 1392, 90, 45, 
e2a11579-2ff0-4b86-843a-c10dabd5e48a, 1425, 116, 58, 
b64ad843-8967-4ce8-b5b4-cf182cb65cbf, 1464, 104, 52, 
5f42c8e9-5028-4086-bc5c-8038f02b77c9, 1484, 96, 48, 
aeff1422-405f-4b07-8529-0488af2e9cc0, 1508, 95, 47, 
d86d28c3-8508-42f4-8e63-b4ce3c4e342d, 1509, 117, 58, 
dc625c73-5d4d-457a-976c-563f6b74153d, 1527, 111, 55, 
b3b54deb-5c80-4513-bc87-2a743ecfc949, 1559, 112, 56, 
c829e006-2dee-491f-9ff8-67a0e8528f18, 1561, 116, 58, 
a560df14-e9de-46c6-86aa-ed28be4e974a, 1567, 117, 58, 
