930b9e32-33eb-496b-bed0-60dd84f2500e, 0, 100, 113, 
40e80c27-d153-4ef1-b98d-7e8793f639d9, 0, 100, 31, 
6e8b47a1-5e74-488d-8bf3-8cbfb8ea2fb9, 0, 100, 2, 
3057579c-dece-447d-931f-cbf0c4af8f1e, 0, 100, 45, 
2f55e273-680a-4d72-9257-ed13bda7c444, 0, 100, 173, 
db2df0d2-5183-42d7-8188-01821dd66b3a, 0, 100, 97, 
63e61d5c-dd10-46e6-b995-dd42667335fd, 0, 100, 71, 
9f6d0ac6-e5a8-4d3c-bf8f-8ce9e6bca166, 0, 100, 161, 
49ddaad0-854e-4742-832f-aebe4646f2c3, 0, 100, 56, 
822aae97-f68a-419d-a77b-fe7ad04b729e, 0, 100, 108, 
5e0462f1-f204-4229-81f8-13bde510ff95, 0, 50000, 22398, 
0d9236a6-b26e-462b-a061-c633e3f1b56a, 0, 100, 138, 
e04e5920-6afe-4d87-957f-f6208cfe9ba5, 0, 100, 4, 
3dfd77b5-9d3f-4805-91c4-00da6d058179, 0, 100, 67, 
d99f33e6-07f8-4712-9315-207aa3e744a6, 0, 100, 118, 
0387e3f1-2c02-479f-8963-00f7c1eb2fa2, 0, 100, 93, 
d74194ba-1a67-49b9-9800-db5df0f23876, 0, 100, 178, 
00c0a4f3-1b9a-4557-b4a5-454966524eda, 0, 100, 95, 
dd3a9bf4-843e-411a-b5c8-f699a665ede4, 0, 100, 177, 
0b1387c5-5227-43b3-9384-3e5a9a21ee55, 0, 100, 11, 
5c7b6467-501e-43a3-b6d2-7292a05a3564, 0, 100, 85, 
322e9dfc-86fd-48ba-9660-a25a27a37d2e, 0, 100, 6, 
d9f4a146-e0f4-4c9f-abca-5fc7882b0a4b, 0, 100, 194, 
440d6e86-dc15-49f0-9c16-40dd14eae374, 0, 100, 77, 
14dc9178-eec5-4bcb-a11e-b08339ed309e, 0, 100, 113, 
bc3dd8d9-dc49-4d09-899c-97adb1bd0b8e, 0, 100, 47, 
b65dd425-0974-403d-b334-d04dab7f4855, 0, 100, 95, 
d7a55935-ce7c-49e6-bc94-e247d35d594a, 0, 100, 26, 
040640bc-25d1-45b9-8b4a-a6529b323adb, 0, 100, 114, 
f9476004-ad12-4ad6-898f-a64f251e3b45, 0, 100, 50, 
a56f5ba3-4c2f-4965-b8b9-ac1b8d989339, 0, 100, 107, 
ca8b3581-5027-4286-bace-15861464d860, 0, 100, 113, 
0b4affd4-a36f-4be6-8a54-2c615c152b74, 0, 100, 136, 
6058c6be-3ab8-491e-8a81-29a638573b64, 0, 100, 120, 
ed3c9a28-f6c8-4d47-b497-4eeaf44822c8, 0, 100, 189, 
b472fa8b-42eb-4737-a9a3-6663ff52938c, 0, 100, 51, 
d8321c99-51fe-4969-90e6-c076086cbb9b, 0, 100, 46, 
45a54de6-0840-424b-91bb-39fd695488fe, 0, 100, 166, 
124431bb-7d58-4cb5-b5c4-7255eab3321c, 0, 100, 168, 
251e81e4-0bee-4e17-b7b3-50a42c7a5942, 0, 100, 55, 
6c554262-a8ca-49ab-9f3c-ffb08d85e735, 0, 100, 131, 
f1c14783-c43e-420f-a2bc-42d4e36c6b03, 0, 100, 128, 
2e96b68f-ee92-4cd9-9d24-94492c934393, 0, 100, 7, 
3f453a3f-cd7f-48af-9bcf-581b66a16872, 0, 100, 132, 
2ef36f5a-e598-4444-82a8-1cff8d5ca030, 0, 100, 135, 
21bb143f-9403-4c48-8da2-96f1e3c2c5cb, 0, 100, 170, 
46ea3fcd-05f3-4a2b-8886-ce10493367e4, 0, 100, 185, 
1f883697-21b3-448d-8683-c4774ebf83e0, 0, 100, 44, 
2462f61f-64b5-4ecd-bee2-34fca0d9c61a, 0, 100, 127, 
21ae88a0-efcb-40dd-b696-77fe6f085e73, 0, 100, 168, 
9d686df0-9abc-4e06-b8d8-122a3928d9f2, 0, 100, 133, 
9cc25741-39d4-496f-ac8d-d8591779da4f, 0, 100, 198, 
afe7ed37-92dd-41d1-aa2d-75e6fd00b2b9, 0, 100, 107, 
90eb670e-ce80-43d5-9757-3802ca94b72f, 0, 100, 67, 
035fef5c-d57c-456f-a0a7-5b23cf150553, 0, 100, 11, 
6692f9ee-3446-4f9d-9421-9a70a646b424, 0, 100, 90, 
1ccaf6bd-2a9d-4f7f-9437-4dcde63d1ea4, 0, 100, 175, 
