20cded71-76c3-44c9-9e69-597cbc369400, 0, 10815, 10815, 
6b1766eb-54d9-4751-a2d5-1dfedabaecb4, 0, 10560, 10560, 
7b16c756-cb7f-4ff9-9ec7-18e53b1e39e7, 0, 10312, 10312, 
d8f03f65-024f-4292-8f3f-bb5cc471cceb, 0, 10069, 10069, 
0eea2989-8885-4232-867c-69959d6f48f5, 0, 9832, 9832, 
aaaa7a3e-5826-459d-9b26-18e66724218c, 0, 9601, 9601, 
1a1b126c-9faf-4d36-b341-e4c3c4cc836e, 0, 9375, 9375, 
b3072b8a-2555-4e9f-9dba-61d20ef7ec45, 0, 9154, 9154, 
b896191b-4ac2-4b24-801f-339714947991, 0, 8939, 8939, 
f7f65af0-c6e3-4e42-98e9-6e3e5fe73a7c, 0, 8729, 8729, 
02725d7f-7b32-4e5e-9a0b-cb87ca7af117, 0, 8523, 8523, 
d99a172e-fec3-4a31-b912-95e967da6d60, 0, 8323, 8323, 
7bfafc9f-8ad3-41f4-9194-af6dc56e6b37, 0, 8127, 8127, 
076f6ef4-07f5-41d3-8035-d64f0bdcfc11, 0, 7936, 7936, 
c6ecccbb-2b1c-4c82-afec-8feae7a37bd5, 0, 7749, 7749, 
b6b4ea80-eece-4e9c-b3b2-4d80c6ab074a, 0, 7567, 7567, 
76c41aaa-a661-481d-96fa-a751f84e1b47, 0, 7389, 7389, 
5f0016d7-1341-48d7-a09a-b1310406339b, 0, 7215, 7215, 
320137c7-0030-45a3-88a8-a1389c743e15, 0, 7045, 7045, 
26068140-c14e-4a9e-9567-c2c74af56d1d, 0, 6879, 6879, 
d45625da-36e7-41df-964a-86964e2f0db3, 0, 6717, 6717, 
bea8404e-688b-4151-9d98-661193d58983, 0, 6559, 6559, 
e395c476-b5fe-4f3a-9c6c-efc3599c96e9, 0, 6405, 6405, 
14fd8c68-8d12-4718-878d-0fb56584fc4d, 0, 6254, 6254, 
06613a98-7326-4af2-a7b5-8963569299e3, 0, 6107, 6107, 
7888d079-d355-4308-b602-eb09a32f0ee3, 0, 5963, 5963, 
e78b382a-40dc-4199-b865-ba6227f7818e, 0, 5823, 5823, 
d87f6aad-c948-4556-8619-0d8a28b89995, 0, 5686, 5686, 
01f5e480-347e-4648-bb0d-0dadf87ecd65, 0, 5552, 5552, 
cb6f3d6d-0bb1-4168-9c79-e23f316a2a73, 0, 5422, 5422, 
4c32a662-a1a3-483d-b19e-c317d582203a, 0, 5294, 5294, 
0508d650-79af-4774-9a3e-16ab3055237d, 0, 5169, 5169, 
b57fb2ec-c9d7-4f30-8c2e-b332bfcfec5f, 0, 5048, 5048, 
8809247b-30cc-496b-b08a-925ddf1a32b6, 0, 4929, 4929, 
a3ef59e1-680c-4c73-98c8-9afbdbbdd4c3, 0, 4813, 4813, 
786b0a46-d0e4-4e47-8da7-8102d16453c6, 0, 4700, 4700, 
1e1c8323-2566-413b-8c63-20f594cc9b26, 0, 4589, 4589, 
