ce4af2b2-dcf1-457b-bcb2-8cd3b955b5da, 0, 21, 10, 
89d09476-3609-47ea-be4a-ca038bfce2fd, 20, 21, 10, 
9d698f0d-67d3-40f8-90f7-900cc3fb6b08, 40, 20, 10, 
54da5404-f68f-401e-aee8-597a4818f692, 60, 20, 10, 
737c07e2-8179-4361-b83e-074dca874696, 80, 19, 9, 
8e3a18ad-97e1-4520-b118-cc0c12f55a41, 100, 19, 9, 
8a4fe666-3100-493f-90be-cd7ca03b3127, 120, 18, 9, 
9e81a2a6-ac1e-4602-968f-2fc11506b6df, 140, 18, 9, 
033b6348-418d-4b71-9b42-1128e456bb47, 160, 17, 8, 
e66248b5-1fa1-4e40-9e66-6d56b982bc1d, 180, 17, 8, 
b9fb91a1-da50-433d-94ec-4f4d9f72824b, 200, 17, 8, 
f22e88d0-4d6c-46c4-b472-5b93437d7b1a, 220, 16, 8, 
3c2cfbcf-3562-4e9d-9fd1-409eeed54776, 240, 16, 8, 
95d41b40-6846-4de6-9bb4-7505e75f4697, 260, 15, 7, 
359f4ec5-beb3-4a35-bac5-5ec5af362542, 280, 15, 7, 
68a8ae2a-666f-4968-9824-f438b8aa2168, 300, 15, 7, 
19d079cd-73d9-4671-93cb-79be2368f7d8, 320, 14, 7, 
c7019346-84ce-471f-84da-f12053b92abd, 340, 14, 7, 
ec8f1e2d-b715-498f-a66f-105289a29d1d, 360, 14, 7, 
ea83dd3f-2888-41da-8c18-7284f9e42193, 380, 13, 6, 
10eafbe6-bb0b-4558-a40d-3b72ebe7860e, 400, 13, 6, 
f31491cf-895c-432e-8f22-e1e44b092267, 420, 13, 6, 
f66c40df-2883-4df5-b0bf-bde63e542df9, 440, 12, 6, 
4fb66642-985a-47a3-9b83-2a2714877bc7, 460, 12, 6, 
37472ee2-3fc8-4ace-b6c0-4a49df0d7a89, 480, 12, 6, 
cf4a66a2-c39c-4b0e-ab88-346650a6307a, 500, 11, 5, 
a3857d41-6782-4811-9f91-1bc70e118a8d, 520, 11, 5, 
